stop_id,stop_name,stop_lat,stop_lon,routes,daily_trips,mean_lst_c,pct_green,pct_no_vehicle,pct_65_plus,shelter_status,lst_percentile,shelter_factor,social_vulnerability,shade_need,shade_need_rank,top20_shade_need
1333,Enclave 1,29.62541,-82.367793,38,54,40.17761579241071,51.6,9.41336971350614,5.387755102040816,none,0.7776412776412777,1.5,0.5862682909365985,0.331,288,False
436,Applebee's @ NW 13th Street,29.661331,-82.339275,"8,10",37,39.66260104709201,50.8,6.52607580507267,9.155578975102095,none,0.7223587223587223,1.5,0.6205032915387877,0.3308,289,False
1494,NE 15th St @ NE 20th Pl,29.67179,-82.305762,26,13,39.077121310763886,65.2,18.24006834686032,13.6077655941039,none,0.6560196560196561,1.5,0.9651958455349003,0.3305,290,False
1475,President's Park,29.65054,-82.355435,5,20,39.93737114800347,66.6,30.48780487804878,0.0114639458901753,none,0.7506142506142506,1.5,0.8784434820109817,0.3303,291,False
855,Walgreens @ NE 3rd Avenue,29.653405,-82.31039,26,13,39.77568054199219,67.2,20.242214532871973,17.217034843999087,unknown,0.7346437346437347,1.25,1.093892743372281,0.3295,292,False
313,Lana's Place,29.632589,-82.288082,7,14,40.12547433035714,67.4,12.61942675159236,21.483491632745363,unknown,0.7727272727272727,1.25,1.0450941088021732,0.3291,293,False
341,Alachua County Sheriffs Department,29.641906,-82.289168,7,14,40.42034388950893,68.6,12.61942675159236,21.483491632745363,unknown,0.7985257985257985,1.25,1.0450941088021732,0.3276,294,False
385,Sonic Drive In,29.688627,-82.354962,"8,55",25,39.50532023111979,53.8,0.5906123717749456,16.054477919933966,none,0.7051597051597052,1.5,0.6701373449463404,0.3275,295,False
637,Aspen Ridge Apartments,29.618393,-82.372338,"12,37",96,38.66890345982143,29.8,11.43627262225645,5.445716267776621,unknown,0.5933660933660934,1.25,0.6283770775923139,0.3272,296,False
1483,aloft Hotel @ Hull Rd Eastbound,29.637276,-82.377895,"33,52",73,40.532847377232144,51.3,15.617875056999544,3.28125,unknown,0.812039312039312,1.25,0.659457471171747,0.326,297,False
122,Lincoln Estates,29.644228,-82.299412,3,14,37.67269112723214,52.9,12.61942675159236,21.483491632745363,none,0.44103194103194104,1.5,1.0450941088021732,0.3256,298,False
720,Fearnside Family Services Center Northbound,29.686176,-82.305717,"15,26",36,39.92420869715073,64.0,18.24006834686032,13.6077655941039,unknown,0.7481572481572482,1.25,0.9651958455349003,0.325,299,False
350,Fast Eddie's Restaurant,29.650506,-82.305928,"3,7",28,38.26078752790178,60.6,12.61942675159236,21.483491632745363,none,0.5196560196560197,1.5,1.0450941088021732,0.321,300,False
569,Duval Elementary School,29.65918,-82.298217,11,17,38.537161690848215,58.4,20.242214532871973,17.217034843999087,unknown,0.5626535626535627,1.25,1.093892743372281,0.3201,301,False
586,Pine Meadows Apartments,29.65175,-82.289431,11,17,38.096630859375,52.5,20.242214532871973,17.217034843999087,unknown,0.4914004914004914,1.25,1.093892743372281,0.3192,302,False
1222,Hearing Aid Gainesville,29.673867,-82.335108,6,14,40.99544852120536,61.5,14.08811475409836,9.192399049881235,unknown,0.8538083538083538,1.25,0.7735085653697422,0.3178,303,False
336,Faith Missionary Church,29.632658,-82.28569,7,14,39.03510877821181,62.5,12.61942675159236,21.483491632745363,unknown,0.6474201474201474,1.25,1.0450941088021732,0.3172,304,False
309,Alachua County Sheriff's Office,29.64283,-82.289449,7,14,39.53292759486608,66.3,12.61942675159236,21.483491632745363,unknown,0.7063882063882064,1.25,1.0450941088021732,0.311,305,False
258,M&E Auto Specialists,29.682885,-82.338931,"6,15",37,37.67366768973214,51.4,11.592076302274394,26.838966202783297,unknown,0.44226044226044225,1.25,1.1556368975586597,0.3105,306,False
529,First Church of the Nazarene,29.673993,-82.396932,10,20,37.39141845703125,57.9,5.506141465480729,33.90179910044978,none,0.40663390663390664,1.5,1.206260677875137,0.3098,307,False
1183,Cultural Plaza,29.6367363,-82.3679535,118,76,41.30685245289522,43.6,8.333333333333332,2.7532467532467533,unknown,0.871007371007371,1.25,0.5,0.307,308,False
706,Wash King,29.667191,-82.321744,15,23,38.53589215959821,54.7,18.24006834686032,13.6077655941039,unknown,0.5614250614250614,1.25,0.9651958455349003,0.3068,309,False
642,University Terrace Condominiums,29.617006,-82.372153,12,42,39.26285574776786,42.3,11.43627262225645,5.445716267776621,unknown,0.6732186732186732,1.25,0.6283770775923139,0.3051,310,False
1268,Brandywine Apartments,29.630199,-82.365372,38,54,40.10019003378378,54.9,9.41336971350614,5.387755102040816,none,0.769041769041769,1.5,0.5862682909365985,0.305,311,False
969,UF Health Professional Park,29.606183,-82.367751,12,43,39.04085625542535,50.2,11.43627262225645,5.445716267776621,none,0.6486486486486487,1.5,0.6283770775923139,0.3045,312,False
90,Lincoln Estate Neighborhood,29.641749,-82.299326,3,14,37.980794270833336,59.4,12.61942675159236,21.483491632745363,none,0.47542997542997545,1.5,1.0450941088021732,0.3026,313,False
1082,Sparrow Apartments,29.645945,-82.422326,75,27,37.979271782769096,44.1,15.908324907313784,7.102560393461594,none,0.4742014742014742,1.5,0.7589201530410215,0.3018,314,False
1078,Gordon Manor Neighborhood,29.645216,-82.415379,75,27,41.21733262803819,69.6,15.908324907313784,7.102560393461594,none,0.8648648648648649,1.5,0.7589201530410215,0.2993,315,False
868,Gainesville Christian Center,29.66645,-82.305939,3,14,39.43537521362305,57.3,10.72961373390558,13.34805299076676,unknown,0.6928746928746928,1.25,0.8077673645254027,0.2987,316,False
325,Verdant Cove Apartments,29.641583,-82.272389,7,14,39.61060965401786,52.4,3.571428571428571,15.002627430373094,unknown,0.7125307125307125,1.25,0.7043237062557577,0.2986,317,False
477,Cancer & Genetics Research Center,29.638915,-82.351413,"9,12,21,33,52",194,37.21216583251953,59.7,49.78902953586498,0.0,none,0.386977886977887,1.5,1.2663883344795444,0.2962,318,False
1083,Cricket Club Apartments,29.647935,-82.422297,75,27,38.32772064208984,51.1,15.908324907313784,7.102560393461594,none,0.5307125307125307,1.5,0.7589201530410215,0.2954,319,False
983,Millhopper Pines Apartments,29.670619,-82.38885,43,14,38.03143484933036,66.2,5.506141465480729,33.90179910044978,none,0.48157248157248156,1.5,1.206260677875137,0.2945,320,False
1495,Passage Family Church,29.671629,-82.305909,26,13,39.09273158482143,63.0,18.24006834686032,13.6077655941039,unknown,0.6597051597051597,1.25,0.9651958455349003,0.2945,321,False
1551,Social Security Administration,29.696799,-82.339162,6,14,39.698353794642856,61.0,5.620753551575047,12.678288431061809,none,0.7272727272727273,1.5,0.6885985563917822,0.293,322,False
480,Mt Vernon Apartments,29.635714,-82.358907,"9,12",92,39.16060616629464,30.2,8.333333333333332,2.7532467532467533,unknown,0.6683046683046683,1.25,0.5,0.2915,323,False
301,Eastbound University Avenue @ SE 15th Street,29.651804,-82.304736,7,14,39.47521275111607,69.5,20.242214532871973,17.217034843999087,unknown,0.699017199017199,1.25,1.093892743372281,0.2915,324,False
988,Monterey Apartments,29.685112,-82.388816,43,14,40.24377092633929,77.3,7.312925170068027,27.624720774385704,none,0.785012285012285,1.5,1.0888165256526365,0.291,325,False
1478,Tractor Supply Co @ NW 53rd Avenue,29.703324,-82.346442,6,14,41.68079376220703,61.5,0.5906123717749456,16.054477919933966,unknown,0.8955773955773956,1.25,0.6701373449463404,0.2888,326,False
1543,NW 2nd St @ NW 16th Ave Northbound,29.666315,-82.326527,3,14,38.18288646024816,51.0,14.08811475409836,9.192399049881235,none,0.5073710073710074,1.5,0.7735085653697422,0.2885,327,False
1301,Stoneridge Apartments,29.618519,-82.372697,37,52,38.87953639674832,31.8,12.811791383219957,0.7092198581560284,unknown,0.6265356265356266,1.25,0.5400020769406965,0.2884,328,False
602,Pine Meadows Apartments,29.651991,-82.289878,11,17,37.90481746897978,54.7,20.242214532871973,17.217034843999087,unknown,0.4643734643734644,1.25,1.093892743372281,0.2876,329,False
511,First Church of the Nazarene,29.674215,-82.396915,10,20,36.975730895996094,59.6,17.254556143445033,28.263455248290214,none,0.36363636363636365,1.5,1.3044316816922739,0.2874,330,False
877,Quick Mart @ NE 15th Street,29.688155,-82.305679,26,13,38.67544937133789,66.8,18.24006834686032,13.6077655941039,none,0.5945945945945946,1.5,0.9651958455349003,0.2858,331,False
1061,Linton Oaks Neighborhood @ SW 63rd Terrace,29.645167,-82.410758,75,27,40.88832310267857,64.1,15.908324907313784,7.102560393461594,unknown,0.8390663390663391,1.25,0.7589201530410215,0.2858,332,False
46,Beaty Towers,29.644707,-82.34082,"8,13,43",90,36.72529093424479,34.6,30.48780487804878,0.0114639458901753,none,0.33046683046683045,1.5,0.8784434820109817,0.2848,333,False
1079,Westbound SW 8th Avenue @ SW 70th Terrace,29.645191,-82.416867,75,27,41.74751112196181,72.3,15.908324907313784,7.102560393461594,none,0.8992628992628993,1.5,0.7589201530410215,0.2836,334,False
1141,Wilmot Gardens,29.639388,-82.349715,"21,52",41,38.124755859375,48.4,30.48780487804878,0.0114639458901753,unknown,0.4987714987714988,1.25,0.8784434820109817,0.2826,335,False
466,Forestry Field Lab/Plant Growth,29.638176,-82.356696,"9,12,21,33,52",194,40.675377739800346,54.3,8.333333333333332,2.7532467532467533,none,0.8230958230958231,1.5,0.5,0.2821,336,False
327,The Verdant Cove,29.642223,-82.2726,7,14,38.30478166852679,60.6,20.242214532871973,17.217034843999087,unknown,0.5233415233415234,1.25,1.093892743372281,0.2819,337,False
1068,CVS Pharmacy @ SW 75th Street,29.6311309,-82.422398,76,9,39.92736467633929,67.7,15.250836120401337,8.166317678731678,none,0.7493857493857494,1.5,0.771757017131527,0.2802,338,False
971,US Post Office @ SW 34th Street,29.608991,-82.371314,12,43,39.47830738740809,57.6,11.43627262225645,5.445716267776621,none,0.7002457002457002,1.5,0.6283770775923139,0.2799,339,False
4,The Continuum,29.650325,-82.329674,1,42,36.501220703125,10.2,10.72961373390558,13.34805299076676,unknown,0.3083538083538084,1.25,0.8077673645254027,0.2796,340,False
680,Bridge House,29.611419,-82.341485,13,62,36.92334365844727,64.9,12.026726057906458,40.537989617744216,none,0.3538083538083538,1.5,1.5,0.2794,341,False
18,Shands Hospital @ Davis Cancer Pavilion,29.637023,-82.349885,"1,37,38",148,36.825714111328125,38.6,30.48780487804878,0.0114639458901753,none,0.343980343980344,1.5,0.8784434820109817,0.2783,342,False
434,Direct Auto Insurance,29.664539,-82.339265,"8,10",37,39.4734001159668,57.6,6.52607580507267,9.155578975102095,none,0.6977886977886978,1.5,0.6205032915387877,0.2754,343,False
1140,Southbound SW 27th Street @ SW 35th Place,29.619302,-82.36289,12,43,39.94841657366072,61.3,11.43627262225645,5.445716267776621,none,0.7530712530712531,1.5,0.6283770775923139,0.2747,344,False
1453,St. Patrick Catholic Church,29.666624,-82.319375,3,14,38.3158203125,64.0,18.24006834686032,13.6077655941039,none,0.527027027027027,1.5,0.9651958455349003,0.2747,345,False
124,Lincoln Estates Neighborhood,29.641882,-82.29942,3,14,37.72754287719727,61.1,12.61942675159236,21.483491632745363,none,0.44717444717444715,1.5,1.0450941088021732,0.2727,346,False
1547,Sam's Club,29.623178,-82.383566,"1,37",94,38.28828125,47.6,15.617875056999544,3.28125,none,0.5221130221130221,1.5,0.659457471171747,0.2706,347,False
750,Southbound NE 15th Street @ NE 31 Avenue,29.681613,-82.305868,"15,26",36,38.5136833190918,66.6,18.24006834686032,13.6077655941039,none,0.558968058968059,1.5,0.9651958455349003,0.2703,348,False
715,Smokey Bear Park,29.674499,-82.305763,"15,26",36,39.54229736328125,73.7,18.24006834686032,13.6077655941039,none,0.7088452088452089,1.5,0.9651958455349003,0.2699,349,False
682,Budget Inn,29.611868,-82.341109,13,60,37.08006417410714,53.2,0.5649717514124294,30.800405268490376,none,0.37223587223587223,1.5,1.0308908690190677,0.2694,350,False
753,Smokey Bear Park,29.674433,-82.305919,"15,26",36,39.65315077039931,69.2,18.24006834686032,13.6077655941039,unknown,0.7186732186732187,1.25,0.9651958455349003,0.2671,351,False
1302,Greenwich Green Apartments,29.617702,-82.374701,37,52,40.39582868303572,50.3,12.811791383219957,0.7092198581560284,unknown,0.7948402948402948,1.25,0.5400020769406965,0.2667,352,False
22,Country Village,29.632046,-82.362534,1,42,38.98851776123047,44.9,8.333333333333332,2.7532467532467533,none,0.6375921375921376,1.5,0.5,0.2635,353,False
1352,Colonial Oaks,29.6330892,-82.3892534,21,29,39.466807338169644,54.2,15.617875056999544,3.28125,unknown,0.6965601965601965,1.25,0.659457471171747,0.263,354,False
968,Hideaway Apartments,29.6089,-82.364014,12,43,38.59591854319853,42.6,11.43627262225645,5.445716267776621,unknown,0.5786240786240786,1.25,0.6283770775923139,0.2609,355,False
795,The Retreat Apartments,29.636485,-82.33557,17,24,37.745550537109374,8.3,7.1806945261918775,3.871439006574142,unknown,0.45085995085995084,1.25,0.5042110286818429,0.2606,356,False
465,Campus Edge Condominiums,29.637101,-82.358801,"9,12",92,40.87509068080357,58.7,8.333333333333332,2.7532467532467533,none,0.8378378378378378,1.5,0.5,0.2595,357,False
970,Williston Plaza,29.605936,-82.371055,12,43,38.447021484375,50.0,11.43627262225645,5.445716267776621,none,0.5454545454545454,1.5,0.6283770775923139,0.2571,358,False
1054,Tower Oaks Glenn Apartments,29.634887,-82.414195,"52,75",39,40.648133973817565,78.0,16.47440519105984,14.393255043661547,none,0.8206388206388207,1.5,0.9489253902276394,0.257,359,False
1479,Sorrento New Home Community,29.703359,-82.353141,6,14,38.75112915039063,58.0,0.5906123717749456,16.054477919933966,none,0.6068796068796068,1.5,0.6701373449463404,0.2562,360,False
386,Forest of the Unicorn Neighborhood,29.688636,-82.358168,"8,55",25,40.71321953667535,69.2,0.5906123717749456,16.054477919933966,none,0.8255528255528255,1.5,0.6701373449463404,0.2556,361,False
1351,Hailey Gardens,29.631395,-82.3892135,21,29,39.14810267857143,54.2,15.617875056999544,3.28125,unknown,0.6670761670761671,1.25,0.659457471171747,0.2518,362,False
1387,Sable Chase Neighborhood,29.688773,-82.374551,55,9,37.28199598524306,58.2,3.313696612665685,27.57630161579892,none,0.3968058968058968,1.5,1.00718960993385,0.2506,363,False
1388,Sable Chase Neighborhood,29.688538,-82.374539,55,9,37.168244280133926,59.7,7.312925170068027,27.624720774385704,none,0.3783783783783784,1.5,1.0888165256526365,0.249,364,False
557,Northbound NE 9th Street @ NE 3rd Avenue,29.654205,-82.314684,11,17,38.814306640625,60.1,10.72961373390558,13.34805299076676,unknown,0.6179361179361179,1.25,0.8077673645254027,0.249,365,False
596,Lake Forest Elementary School,29.648533,-82.272339,11,17,39.54102240668403,60.1,3.571428571428571,15.002627430373094,unknown,0.7076167076167076,1.25,0.7043237062557577,0.2486,366,False
55,Second Avenue Center Apartments,29.650175,-82.3299,1,43,35.77554141773897,6.7,25.107526881720432,1.4258389845244306,none,0.2199017199017199,1.5,0.804875941451187,0.2477,367,False
1041,Bank of America @ Tower Square on Archer Road,29.600454,-82.418626,75,27,37.651495856207774,60.3,16.47440519105984,14.393255043661547,none,0.43734643734643736,1.5,0.9489253902276394,0.2471,368,False
1269,Archer Court Apartments,29.62941,-82.3671,38,54,41.24372482299805,61.1,9.41336971350614,5.387755102040816,unknown,0.8660933660933661,1.25,0.5862682909365985,0.2469,369,False
1126,Haystacks Housing Complex,29.613121,-82.393946,75,26,38.375699429898646,62.3,6.800766283524904,16.68472372697725,none,0.538083538083538,1.5,0.810489431994907,0.2466,370,False
869,Fair View Apartments,29.666434,-82.304088,"3,26",27,39.12134552001953,69.6,10.72961373390558,13.34805299076676,none,0.6646191646191646,1.5,0.8077673645254027,0.2448,371,False
168,Capital City Bank @ Newberry Road,29.659086,-82.399163,5,20,38.58017578125,52.5,5.992043759323719,8.548422678138099,none,0.5761670761670762,1.5,0.5948866626722727,0.2442,372,False
24,Take 5 Car Wash,29.629572,-82.367828,1,42,40.88960266113281,53.7,8.333333333333332,2.7532467532467533,unknown,0.8402948402948403,1.25,0.5,0.2432,373,False
1489,Village Point 4,29.637488,-82.378817,"33,52",73,38.36826520647321,54.1,15.617875056999544,3.28125,none,0.5356265356265356,1.5,0.659457471171747,0.2432,374,False
554,Salvation Army,29.651848,-82.318251,11,17,38.13173828125,52.2,10.72961373390558,13.34805299076676,unknown,0.5,1.25,0.8077673645254027,0.2413,375,False
20,Mt Vernon Apartments,29.633883,-82.358637,1,42,39.018059807854726,39.9,8.333333333333332,2.7532467532467533,unknown,0.6425061425061425,1.25,0.5,0.2413,376,False
798,Sigma Alpha Epsilon,29.644974,-82.355295,"20,118",99,38.409891764322914,66.6,30.48780487804878,0.0114639458901753,none,0.5417690417690417,1.5,0.8784434820109817,0.2384,377,False
84,Northbound SE 15th Street @ SE 13th Place,29.639045,-82.305796,7,14,37.00161743164063,58.6,12.61942675159236,21.483491632745363,none,0.36732186732186733,1.5,1.0450941088021732,0.2384,378,False
1065,Tower Oaks Glenn Apartments,29.63481,-82.414381,"52,75",38,40.99962022569444,76.0,15.250836120401337,8.166317678731678,none,0.8562653562653563,1.5,0.771757017131527,0.2379,379,False
739,Eastbound NW 39th Avenue @ NW 10th Street,29.688421,-82.334462,"15,55",32,37.64556884765625,68.5,11.592076302274394,26.838966202783297,none,0.4348894348894349,1.5,1.1556368975586597,0.2375,380,False
1384,Metrocorp Center,29.688822,-82.386074,55,9,38.89985615498311,75.0,3.313696612665685,27.57630161579892,none,0.6277641277641277,1.5,1.00718960993385,0.2371,381,False
1267,University Commons Apartments,29.631194,-82.363243,38,54,39.41563546316964,61.0,9.41336971350614,5.387755102040816,none,0.6904176904176904,1.5,0.5862682909365985,0.2368,382,False
1084,Reflections Apartments,29.650711,-82.422267,75,27,40.72488941865809,74.9,15.908324907313784,7.102560393461594,none,0.8267813267813268,1.5,0.7589201530410215,0.2362,383,False
561,Eastbound NE 8th Avenue @ NE 11th Street,29.659281,-82.311524,11,17,39.37037527901786,65.9,10.72961373390558,13.34805299076676,unknown,0.683046683046683,1.25,0.8077673645254027,0.2352,384,False
1055,Split Rock Conservation Area,29.639213,-82.410517,"52,75,76",48,38.96987915039063,74.0,16.47440519105984,14.393255043661547,none,0.6351351351351351,1.5,0.9489253902276394,0.2351,385,False
1594,AT&T Store @ NW 4th Place,29.656272,-82.408713,5,20,38.33905388327206,51.0,5.992043759323719,8.548422678138099,none,0.5319410319410319,1.5,0.5948866626722727,0.2326,386,False
757,Pointe 23 Apartments,29.673966,-82.317613,15,23,38.64462890625,67.3,18.24006834686032,13.6077655941039,unknown,0.5884520884520884,1.25,0.9651958455349003,0.2322,387,False
619,Bartley Temple United Methodist Church,29.659676,-82.299812,"3,11,26",44,37.35667898995536,58.1,20.242214532871973,17.217034843999087,unknown,0.40417690417690416,1.25,1.093892743372281,0.2316,388,False
128,Southbound SE 15th Street @ SE 14th Avenue,29.638459,-82.305946,7,14,37.51210021972656,65.2,12.61942675159236,21.483491632745363,none,0.4238329238329238,1.5,1.0450941088021732,0.2312,389,False
398,Sorrento New Home Community,29.703231,-82.353051,6,14,38.49079386393229,58.7,0.5906123717749456,16.054477919933966,none,0.5565110565110565,1.5,0.6701373449463404,0.231,390,False
467,Cancer and Genetics Research,29.638769,-82.351411,"9,12,21,33,52",194,37.332798549107146,56.5,30.48780487804878,0.0114639458901753,none,0.40171990171990174,1.5,0.8784434820109817,0.2303,391,False
1015,Southbound NW 43rd Street @ NW 33rd Court,29.684033,-82.389073,43,14,38.57671780056424,79.5,17.254556143445033,28.263455248290214,none,0.5737100737100738,1.5,1.3044316816922739,0.2301,392,False
630,Southbound NE 9th Street @ NE 3rd Avenue,29.65409,-82.314813,11,17,38.60380859375,60.8,10.72961373390558,13.34805299076676,unknown,0.581081081081081,1.25,0.8077673645254027,0.23,393,False
804,Family Housing,29.641106,-82.369361,20,61,36.549877269847975,61.8,49.78902953586498,0.0,none,0.3144963144963145,1.5,1.2663883344795444,0.2282,394,False
113,Southbound SE 15th Street @ SE 7th Avenue,29.645997,-82.305961,7,14,38.76009792751736,71.4,12.61942675159236,21.483491632745363,unknown,0.6105651105651105,1.25,1.0450941088021732,0.2281,395,False
479,Campus Edge Condominiums,29.63705,-82.358917,"9,12",92,40.84594029017857,56.7,8.333333333333332,2.7532467532467533,unknown,0.8329238329238329,1.25,0.5,0.2254,396,False
1389,Eastbound NW 39th AVE @ NW 37th ST,29.688525,-82.377699,55,9,37.43841029575893,67.0,7.312925170068027,27.624720774385704,none,0.4152334152334152,1.5,1.0888165256526365,0.2238,397,False
390,NW 39th Avenue @ NW 34th Street,29.68876,-82.371579,"8,55",25,37.57252771714155,48.7,0.5906123717749456,16.054477919933966,none,0.42997542997543,1.5,0.6701373449463404,0.2217,398,False
125,SE 12th Avenue @ SE 17th Drive,29.640324,-82.302536,3,14,38.09794224330357,71.4,12.61942675159236,21.483491632745363,none,0.4926289926289926,1.5,1.0450941088021732,0.2209,399,False
666,Health Science Center Administration,29.63739,-82.343034,17,24,36.60872650146485,19.9,3.034134007585335,10.265613783201722,none,0.3181818181818182,1.5,0.5774616188944987,0.2208,400,False
7,Infinity Hall,29.650314,-82.334603,1,42,36.99240650850184,35.0,21.14384748700173,1.9492808478425436,unknown,0.36609336609336607,1.25,0.7379744271417619,0.2195,401,False
1091,Home Depot @ NW 4th Boulevard,29.656182,-82.418499,75,27,38.77135552300347,68.7,15.908324907313784,7.102560393461594,none,0.6154791154791155,1.5,0.7589201530410215,0.2193,402,False
1359,Gainesville Healthcare Center,29.637382,-82.342875,8,17,36.573757595486114,19.9,3.034134007585335,10.265613783201722,none,0.3157248157248157,1.5,0.5774616188944987,0.2191,403,False
587,Fred Cone Park,29.651768,-82.28767,11,17,37.17307477678571,58.1,20.242214532871973,17.217034843999087,unknown,0.3796068796068796,1.25,1.093892743372281,0.2175,404,False
6,720 SW 2nd Ave,29.650335,-82.33279,1,42,35.83775111607143,14.6,21.14384748700173,1.9492808478425436,none,0.22972972972972974,1.5,0.7379744271417619,0.2172,405,False
424,Girls Place of Alachua County,29.688408,-82.351597,"8,55",26,39.01939561631944,66.5,0.5906123717749456,16.054477919933966,none,0.6437346437346437,1.5,0.6701373449463404,0.2168,406,False
609,Mt Carmel Baptist Church,29.659145,-82.292292,11,17,38.76621791294643,74.2,20.242214532871973,17.217034843999087,unknown,0.6130221130221131,1.25,1.093892743372281,0.2163,407,False
1454,Northeast Park,29.666505,-82.319449,3,14,38.191616482204864,65.5,10.72961373390558,13.34805299076676,none,0.5098280098280098,1.5,0.8077673645254027,0.2131,408,False
316,SE 35th St @ SE 21st Avenue,29.632543,-82.280937,7,14,37.736117892795136,63.8,12.61942675159236,21.483491632745363,unknown,0.44963144963144963,1.25,1.0450941088021732,0.2126,409,False
399,The Home Depot @ NW 53rd Avenue,29.703167,-82.346494,6,14,40.50670623779297,69.7,5.620753551575047,12.678288431061809,unknown,0.8083538083538083,1.25,0.6885985563917822,0.2108,410,False
1264,Cottage Grove Apartments at Gainesville,29.609502,-82.341857,13,62,37.231232561383926,71.1,12.026726057906458,40.537989617744216,unknown,0.3882063882063882,1.25,1.5,0.2104,411,False
764,Gainesville Shopping Center South,29.661585,-82.324594,15,23,37.23376813616071,44.3,14.08811475409836,9.192399049881235,unknown,0.3894348894348894,1.25,0.7735085653697422,0.2097,412,False
535,B'Nai Israel School & Day Care,29.670727,-82.381721,10,20,37.94046559053309,75.3,5.506141465480729,33.90179910044978,none,0.4680589680589681,1.5,1.206260677875137,0.2092,413,False
1053,Galen College of Nursing,29.630901,-82.418044,"52,75",39,38.21494140625,71.4,16.47440519105984,14.393255043661547,none,0.5135135135135135,1.5,0.9489253902276394,0.209,414,False
423,Palmetto Woods Neighborhood,29.688383,-82.353988,"8,55",26,39.0126522288603,67.6,0.5906123717749456,16.054477919933966,none,0.64004914004914,1.5,0.6701373449463404,0.2085,415,False
1118,Arredondo Farms,29.600282,-82.418395,75,26,37.28020368303572,56.8,6.800766283524904,16.68472372697725,none,0.3955773955773956,1.5,0.810489431994907,0.2078,416,False
949,Lexington Crossing Apartments,29.616983,-82.362634,12,43,37.70916069878472,50.6,11.43627262225645,5.445716267776621,none,0.44471744471744473,1.5,0.6283770775923139,0.2071,417,False
179,Eastbound W Newberry Rd @ NW 53rd Terrace,29.659006,-82.39996,5,20,39.37989637586806,66.2,5.992043759323719,8.548422678138099,none,0.6855036855036855,1.5,0.5948866626722727,0.2068,418,False
776,Spring Hill Church,29.632621,-82.320267,17,24,37.92908977640087,66.1,12.61942675159236,21.483491632745363,unknown,0.4668304668304668,1.25,1.0450941088021732,0.2067,419,False
1379,Westbound NW 39th AVE @ NW 10th ST,29.688624,-82.335082,55,9,37.3746337890625,70.6,11.592076302274394,26.838966202783297,none,0.40540540540540543,1.5,1.1556368975586597,0.2066,420,False
135,Dignity Project,29.639714,-82.318874,"7,17",38,36.7003173828125,60.0,12.61942675159236,21.483491632745363,none,0.32923832923832924,1.5,1.0450941088021732,0.2065,421,False
395,YMCA @ NW 34th Street,29.701907,-82.366863,8,16,36.85000430836397,41.1,0.5906123717749456,16.054477919933966,none,0.3476658476658477,1.5,0.6701373449463404,0.2058,422,False
162,Tire Kingdom @ Newberry Road,29.653808,-82.384512,"5,43",34,37.44232388200431,34.8,5.992043759323719,8.548422678138099,unknown,0.4176904176904177,1.25,0.5948866626722727,0.2025,423,False
847,Corry Village,29.644774,-82.360875,"20,118",99,36.139122009277344,60.9,49.78902953586498,0.0,none,0.2714987714987715,1.5,1.2663883344795444,0.2017,424,False
177,Durant Estate,29.659434,-82.403171,5,20,39.00684291294643,64.9,5.992043759323719,8.548422678138099,none,0.6388206388206388,1.5,0.5948866626722727,0.2001,425,False
1393,Northbound NW 55th ST @ NW 14th AVE,29.6652366,-82.401446,76,9,38.66749572753906,81.4,5.506141465480729,33.90179910044978,none,0.5921375921375921,1.5,1.206260677875137,0.1993,426,False
384,Girls Place of Alachua County,29.68863,-82.351327,"8,55",25,38.75704048775338,68.4,5.620753551575047,12.678288431061809,none,0.6093366093366094,1.5,0.6885985563917822,0.1989,427,False
1460,Enclave 3,29.623522,-82.365763,38,54,39.43634556361607,67.7,9.41336971350614,5.387755102040816,none,0.6941031941031941,1.5,0.5862682909365985,0.1972,428,False
1004,Windsor Assisted Living,29.685793,-82.430225,"43,55",23,36.1284408569336,62.9,17.254556143445033,28.263455248290214,none,0.2702702702702703,1.5,1.3044316816922739,0.1962,429,False
1020,Southbound NW 43rd Street @ NW 19th Avenue,29.670059,-82.389128,43,14,36.78615373883929,68.3,5.506141465480729,33.90179910044978,none,0.3402948402948403,1.5,1.206260677875137,0.1952,430,False
1560,Eastwood Meadows,29.64243,-82.271588,11,34,38.186614990234375,56.4,3.571428571428571,15.002627430373094,unknown,0.5085995085995086,1.25,0.7043237062557577,0.1952,431,False
1120,Life Storage,29.603082,-82.413069,75,26,35.92656947544643,35.4,6.800766283524904,16.68472372697725,none,0.24447174447174447,1.5,0.810489431994907,0.192,432,False
800,Corry Village,29.644942,-82.360713,"20,118",99,36.41352802998311,66.3,49.78902953586498,0.0,none,0.29975429975429974,1.5,1.2663883344795444,0.1919,433,False
406,Northbound NW 23rd Terrace @ NW 62nd Avenue,29.711336,-82.360175,8,16,39.06847381591797,74.6,5.032119914346895,22.788033099936342,unknown,0.6535626535626535,1.25,0.9244434111992551,0.1918,434,False
545,NW 16th Ave @ NW 17th St,29.666583,-82.344558,10,20,39.9819091796875,67.4,6.52607580507267,9.155578975102095,unknown,0.757985257985258,1.25,0.6205032915387877,0.1917,435,False
710,Pointe 23 Apartments,29.673785,-82.317586,15,23,38.458203125,71.1,18.24006834686032,13.6077655941039,unknown,0.547911547911548,1.25,0.9651958455349003,0.191,436,False
